No.;Ticket ID;Current Status;Title;Open Time @Timezone;Resolved Time @Timezone;Close Time @Timezone;Master/ Child;CI Name;CI ID;CI Type;CI Subtype;CI Location;CI Environment;Layer 1;Layer 2;Layer 3;Ticket Type;Update Time @Timezone;Service Class;Prio;Impact;Urgency;Cause Code;Reference ID;Location;Department;Call Code;Reported Date @Timezone;VW Completion Group;Active Flag;Open Group;Closed Group;Resolved Group;Current Assignment;VW Solution ID;Marked as Knowledge Candidate;VW Outage Time From;VW Outage Time To;External;History Assignment;History Previous Assignment;History Post Assignment;History Status;History Start Time;History End Time;History Transfer ID
2456;IM71898560;Closed;CONSARG- Fecha de entrega 8AWDD22H2JA037687;03/10/2019 17:22:21;08/10/2019 10:13:40;08/10/2019 17:24:01;;CONSARG (P-59);CI44278842;Application;Application Component;VW Argentina/59-Pacheco;1. Prod;Information;ODIS;;Service Request;08/10/2019 17:25:52;3;8;4;3;;;CIP;V/as-st-g;E-mail;03/10/2019 11:30:00;AMS TiiPSA Support Argentina;1;OPS SD Service Desk Argentina;AMS TiiPSA Support Argentina;AMS NON SAP Support Argentina;AMS TiiPSA Support Argentina;;f;;;;AMS TiiPSA Support Argentina;AMS TiiPSA Support Argentina;AMS TiiPSA Support Argentina;Working;03/10/2019 18:08:15;03/10/2019 18:08:46;2
2457;IM71898560;Closed;CONSARG- Fecha de entrega 8AWDD22H2JA037687;03/10/2019 17:22:21;08/10/2019 10:13:40;08/10/2019 17:24:01;;CONSARG (P-59);CI44278842;Application;Application Component;VW Argentina/59-Pacheco;1. Prod;Information;ODIS;;Service Request;08/10/2019 17:25:52;3;8;4;3;;;CIP;V/as-st-g;E-mail;03/10/2019 11:30:00;AMS TiiPSA Support Argentina;1;OPS SD Service Desk Argentina;AMS TiiPSA Support Argentina;AMS NON SAP Support Argentina;AMS TiiPSA Support Argentina;;f;;;;AMS TiiPSA Support Argentina;AMS TiiPSA Support Argentina;AMS TiiPSA Support Argentina;Wait on External;03/10/2019 18:08:46;04/10/2019 10:35:23;1
2458;IM71898560;Closed;CONSARG- Fecha de entrega 8AWDD22H2JA037687;03/10/2019 17:22:21;08/10/2019 10:13:40;08/10/2019 17:24:01;;CONSARG (P-59);CI44278842;Application;Application Component;VW Argentina/59-Pacheco;1. Prod;Information;ODIS;;Service Request;08/10/2019 17:25:52;3;8;4;3;;;CIP;V/as-st-g;E-mail;03/10/2019 11:30:00;AMS TiiPSA Support Argentina;1;OPS SD Service Desk Argentina;AMS TiiPSA Support Argentina;AMS NON SAP Support Argentina;AMS TiiPSA Support Argentina;;f;;;;AMS TiiPSA Support Argentina;AMS TiiPSA Support Argentina;OPS SD Service Desk Argentina;Working;04/10/2019 10:35:23;04/10/2019 10:41:37;3
2459;IM71898813;Wait on External;Problema con carga de reclamos vía POC;03/10/2019 17:24:24;;;;ET2000 NA ARGENTINA (P-59);CI2385785;Application;Application Instance;VW Argentina/59-Pacheco;1. Prod;System;;;Incident;13/10/2019 10:14:47;2;3;2;2;;;CIP;V/as-l-q;Phone ;;OPS SD Service Desk Argentina;0;OPS SD Service Desk Argentina;;;AMS ET2000 SD Support Argentina;;f;;;;AMS ET2000 SD Support Argentina;OPS SD Service Desk Argentina;AMS ET2000 SD Support Argentina;Transferred;03/10/2019 17:28:27;03/10/2019 17:52:12;1
2460;IM71898813;Wait on External;Problema con carga de reclamos vía POC;03/10/2019 17:24:24;;;;ET2000 NA ARGENTINA (P-59);CI2385785;Application;Application Instance;VW Argentina/59-Pacheco;1. Prod;System;;;Incident;13/10/2019 10:14:47;2;3;2;2;;;CIP;V/as-l-q;Phone ;;OPS SD Service Desk Argentina;0;OPS SD Service Desk Argentina;;;AMS ET2000 SD Support Argentina;;f;;;;AMS ET2000 SD Support Argentina;AMS ET2000 SD Support Argentina;AMS ET2000 SD Support Argentina;Working;03/10/2019 17:52:12;03/10/2019 17:54:13;2
2461;IM71898813;Wait on External;Problema con carga de reclamos vía POC;03/10/2019 17:24:24;;;;ET2000 NA ARGENTINA (P-59);CI2385785;Application;Application Instance;VW Argentina/59-Pacheco;1. Prod;System;;;Incident;13/10/2019 10:14:47;2;3;2;2;;;CIP;V/as-l-q;Phone ;;OPS SD Service Desk Argentina;0;OPS SD Service Desk Argentina;;;AMS ET2000 SD Support Argentina;;f;;;;AMS ET2000 SD Support Argentina;AMS ET2000 SD Support Argentina;AMS ET2000 SD Support Argentina;Wait on External;03/10/2019 17:54:13;11/10/2019 19:18:15;1
2462;IM71898813;Wait on External;Problema con carga de reclamos vía POC;03/10/2019 17:24:24;;;;ET2000 NA ARGENTINA (P-59);CI2385785;Application;Application Instance;VW Argentina/59-Pacheco;1. Prod;System;;;Incident;13/10/2019 10:14:47;2;3;2;2;;;CIP;V/as-l-q;Phone ;;OPS SD Service Desk Argentina;0;OPS SD Service Desk Argentina;;;AMS ET2000 SD Support Argentina;;f;;;;AMS ET2000 SD Support Argentina;AMS ET2000 SD Support Argentina;OPS SD Service Desk Argentina;Working;11/10/2019 19:18:15;11/10/2019 19:21:47;3
2463;IM71898813;Wait on External;Problema con carga de reclamos vía POC;03/10/2019 17:24:24;;;;ET2000 NA ARGENTINA (P-59);CI2385785;Application;Application Instance;VW Argentina/59-Pacheco;1. Prod;System;;;Incident;13/10/2019 10:14:47;2;3;2;2;;;CIP;V/as-l-q;Phone ;;OPS SD Service Desk Argentina;0;OPS SD Service Desk Argentina;;;AMS ET2000 SD Support Argentina;;f;;;;AMS ET2000 SD Support Argentina;OPS SD Service Desk Argentina;AMS ET2000 SD Support Argentina;Transferred;13/10/2019 08:42:06;13/10/2019 10:12:03;3
2464;IM71898813;Wait on External;Problema con carga de reclamos vía POC;03/10/2019 17:24:24;;;;ET2000 NA ARGENTINA (P-59);CI2385785;Application;Application Instance;VW Argentina/59-Pacheco;1. Prod;System;;;Incident;13/10/2019 10:14:47;2;3;2;2;;;CIP;V/as-l-q;Phone ;;OPS SD Service Desk Argentina;0;OPS SD Service Desk Argentina;;;AMS ET2000 SD Support Argentina;;f;;;;AMS ET2000 SD Support Argentina;AMS ET2000 SD Support Argentina;AMS ET2000 SD Support Argentina;Working;13/10/2019 10:12:03;13/10/2019 10:14:48;5
2465;IM71898813;Wait on External;Problema con carga de reclamos vía POC;03/10/2019 17:24:24;;;;ET2000 NA ARGENTINA (P-59);CI2385785;Application;Application Instance;VW Argentina/59-Pacheco;1. Prod;System;;;Incident;13/10/2019 10:14:47;2;3;2;2;;;CIP;V/as-l-q;Phone ;;OPS SD Service Desk Argentina;0;OPS SD Service Desk Argentina;;;AMS ET2000 SD Support Argentina;;f;;;;AMS ET2000 SD Support Argentina;AMS ET2000 SD Support Argentina;;Wait on External;13/10/2019 10:14:48;;2
2466;IM71898817;Wait on External;Jobs por Marca;03/10/2019 17:34:16;;;;ET2000 NA ARGENTINA (P-59);CI2385785;Application;Application Instance;VW Argentina/59-Pacheco;1. Prod;Administration;;;Service Request;12/10/2019 18:00:05;2;8;4;2;;;CIP;V/as-l;Phone ;;OPS SD Service Desk Argentina;0;OPS SD Service Desk Argentina;;;AMS ET2000 Basis Support Argentina;;f;;;;AMS ET2000 SD Support Argentina;OPS SD Service Desk Argentina;AMS ET2000 SD Support Argentina;Transferred;03/10/2019 17:43:22;03/10/2019 17:54:35;1
2467;IM71898817;Wait on External;Jobs por Marca;03/10/2019 17:34:16;;;;ET2000 NA ARGENTINA (P-59);CI2385785;Application;Application Instance;VW Argentina/59-Pacheco;1. Prod;Administration;;;Service Request;12/10/2019 18:00:05;2;8;4;2;;;CIP;V/as-l;Phone ;;OPS SD Service Desk Argentina;0;OPS SD Service Desk Argentina;;;AMS ET2000 Basis Support Argentina;;f;;;;AMS ET2000 SD Support Argentina;AMS ET2000 SD Support Argentina;AMS ET2000 SD Support Argentina;Working;03/10/2019 17:54:35;03/10/2019 17:55:25;2
2468;IM71898817;Wait on External;Jobs por Marca;03/10/2019 17:34:16;;;;ET2000 NA ARGENTINA (P-59);CI2385785;Application;Application Instance;VW Argentina/59-Pacheco;1. Prod;Administration;;;Service Request;12/10/2019 18:00:05;2;8;4;2;;;CIP;V/as-l;Phone ;;OPS SD Service Desk Argentina;0;OPS SD Service Desk Argentina;;;AMS ET2000 Basis Support Argentina;;f;;;;AMS ET2000 SD Support Argentina;AMS ET2000 SD Support Argentina;AMS ET2000 SD Support Argentina;Wait on External;03/10/2019 17:55:25;04/10/2019 11:42:25;1
2469;IM71898817;Wait on External;Jobs por Marca;03/10/2019 17:34:16;;;;ET2000 NA ARGENTINA (P-59);CI2385785;Application;Application Instance;VW Argentina/59-Pacheco;1. Prod;Administration;;;Service Request;12/10/2019 18:00:05;2;8;4;2;;;CIP;V/as-l;Phone ;;OPS SD Service Desk Argentina;0;OPS SD Service Desk Argentina;;;AMS ET2000 Basis Support Argentina;;f;;;;AMS ET2000 SD Support Argentina;AMS ET2000 SD Support Argentina;AMS ET2000 Basis Support Argentina;Working;04/10/2019 11:42:25;04/10/2019 11:42:47;3
2470;IM71898817;Wait on External;Jobs por Marca;03/10/2019 17:34:16;;;;ET2000 NA ARGENTINA (P-59);CI2385785;Application;Application Instance;VW Argentina/59-Pacheco;1. Prod;Administration;;;Service Request;12/10/2019 18:00:05;2;8;4;2;;;CIP;V/as-l;Phone ;;OPS SD Service Desk Argentina;0;OPS SD Service Desk Argentina;;;AMS ET2000 Basis Support Argentina;;f;;;;AMS ET2000 Basis Support Argentina;AMS ET2000 SD Support Argentina;AMS ET2000 Basis Support Argentina;Transferred;04/10/2019 11:42:47;04/10/2019 11:42:58;2
2471;IM71898817;Wait on External;Jobs por Marca;03/10/2019 17:34:16;;;;ET2000 NA ARGENTINA (P-59);CI2385785;Application;Application Instance;VW Argentina/59-Pacheco;1. Prod;Administration;;;Service Request;12/10/2019 18:00:05;2;8;4;2;;;CIP;V/as-l;Phone ;;OPS SD Service Desk Argentina;0;OPS SD Service Desk Argentina;;;AMS ET2000 Basis Support Argentina;;f;;;;AMS ET2000 Basis Support Argentina;AMS ET2000 Basis Support Argentina;AMS ET2000 Basis Support Argentina;Working;04/10/2019 11:42:58;12/10/2019 18:00:05;4
2472;IM71898817;Wait on External;Jobs por Marca;03/10/2019 17:34:16;;;;ET2000 NA ARGENTINA (P-59);CI2385785;Application;Application Instance;VW Argentina/59-Pacheco;1. Prod;Administration;;;Service Request;12/10/2019 18:00:05;2;8;4;2;;;CIP;V/as-l;Phone ;;OPS SD Service Desk Argentina;0;OPS SD Service Desk Argentina;;;AMS ET2000 Basis Support Argentina;;f;;;;AMS ET2000 Basis Support Argentina;AMS ET2000 Basis Support Argentina;;Wait on External;12/10/2019 18:00:05;;2
2473;IM71898823;Resolved;RE: RV: Acceso a SAP I/ IM71774981 -;03/10/2019 17:56:16;09/10/2019 09:36:29;;;UNIT-W59 (P-59);CI1513111;Application;Application Instance;VW Argentina/59-Pacheco;1. Prod;User Administration;;;Service Request;09/10/2019 09:40:38;1;8;4;1;;;cip;Pp/loa-i;Phone ;;OPS SD Service Desk Argentina;0;OPS SD Service Desk Argentina;;AMS SAP UNIT Basis  Support Argentina;OPS SD Service Desk Argentina;;f;;;;AMS SAP UNIT Basis  Support Argentina;OPS SD Service Desk Argentina;AMS SAP UNIT Basis  Support Argentina;Transferred;03/10/2019 17:59:33;03/10/2019 18:57:04;1
2474;IM71898823;Resolved;RE: RV: Acceso a SAP I/ IM71774981 -;03/10/2019 17:56:16;09/10/2019 09:36:29;;;UNIT-W59 (P-59);CI1513111;Application;Application Instance;VW Argentina/59-Pacheco;1. Prod;User Administration;;;Service Request;09/10/2019 09:40:38;1;8;4;1;;;cip;Pp/loa-i;Phone ;;OPS SD Service Desk Argentina;0;OPS SD Service Desk Argentina;;AMS SAP UNIT Basis  Support Argentina;OPS SD Service Desk Argentina;;f;;;;AMS SAP UNIT Basis  Support Argentina;AMS SAP UNIT Basis  Support Argentina;AMS SAP UNIT Basis  Support Argentina;Working;03/10/2019 18:57:04;09/10/2019 09:36:30;2
2475;IM71898823;Resolved;RE: RV: Acceso a SAP I/ IM71774981 -;03/10/2019 17:56:16;09/10/2019 09:36:29;;;UNIT-W59 (P-59);CI1513111;Application;Application Instance;VW Argentina/59-Pacheco;1. Prod;User Administration;;;Service Request;09/10/2019 09:40:38;1;8;4;1;;;cip;Pp/loa-i;Phone ;;OPS SD Service Desk Argentina;0;OPS SD Service Desk Argentina;;AMS SAP UNIT Basis  Support Argentina;OPS SD Service Desk Argentina;;f;;;;AMS SAP UNIT Basis  Support Argentina;AMS SAP UNIT Basis  Support Argentina;;Resolved;09/10/2019 09:36:30;;1
2476;IM71908438;Resolved;There are MAJOR alarm on VWARANUVPS104 HIGH AGGREGATE CPU UTILIZATION;04/10/2019 09:09:05;04/10/2019 13:59:25;;;VWARANUVPS104;CI51032723;SW Server Logical;HP-UX;VW do Brasil;;not relevant;;;Incident;04/10/2019 14:02:20;3;6;4;3;;;VW do Brasil;B-FIR-2;SysMgmt Tools;;OPS Open Systems Operation Support VWdB MAN-LA;0;OPS Open Systems Operation Support VWdB MAN-LA;;AMS SAP UNIT Basis  Support Argentina;OPS Open Systems Operation Support VWdB MAN-LA;;f;;;;AMS SAP Basis Support Argentina;OPS Open Systems Operation Support VWdB MAN-LA;AMS SAP Basis Support Argentina;Transferred;04/10/2019 11:24:33;04/10/2019 11:32:34;3
2477;IM71908438;Resolved;There are MAJOR alarm on VWARANUVPS104 HIGH AGGREGATE CPU UTILIZATION;04/10/2019 09:09:05;04/10/2019 13:59:25;;;VWARANUVPS104;CI51032723;SW Server Logical;HP-UX;VW do Brasil;;not relevant;;;Incident;04/10/2019 14:02:20;3;6;4;3;;;VW do Brasil;B-FIR-2;SysMgmt Tools;;OPS Open Systems Operation Support VWdB MAN-LA;0;OPS Open Systems Operation Support VWdB MAN-LA;;AMS SAP UNIT Basis  Support Argentina;OPS Open Systems Operation Support VWdB MAN-LA;;f;;;;AMS SAP Basis Support Argentina;AMS SAP Basis Support Argentina;AMS SAP UNIT Basis  Support Argentina;Working;04/10/2019 11:32:34;04/10/2019 13:58:19;4
2478;IM71908438;Resolved;There are MAJOR alarm on VWARANUVPS104 HIGH AGGREGATE CPU UTILIZATION;04/10/2019 09:09:05;04/10/2019 13:59:25;;;VWARANUVPS104;CI51032723;SW Server Logical;HP-UX;VW do Brasil;;not relevant;;;Incident;04/10/2019 14:02:20;3;6;4;3;;;VW do Brasil;B-FIR-2;SysMgmt Tools;;OPS Open Systems Operation Support VWdB MAN-LA;0;OPS Open Systems Operation Support VWdB MAN-LA;;AMS SAP UNIT Basis  Support Argentina;OPS Open Systems Operation Support VWdB MAN-LA;;f;;;;AMS SAP UNIT Basis  Support Argentina;AMS SAP Basis Support Argentina;AMS SAP UNIT Basis  Support Argentina;Transferred;04/10/2019 13:58:19;04/10/2019 13:58:30;4
2479;IM71908438;Resolved;There are MAJOR alarm on VWARANUVPS104 HIGH AGGREGATE CPU UTILIZATION;04/10/2019 09:09:05;04/10/2019 13:59:25;;;VWARANUVPS104;CI51032723;SW Server Logical;HP-UX;VW do Brasil;;not relevant;;;Incident;04/10/2019 14:02:20;3;6;4;3;;;VW do Brasil;B-FIR-2;SysMgmt Tools;;OPS Open Systems Operation Support VWdB MAN-LA;0;OPS Open Systems Operation Support VWdB MAN-LA;;AMS SAP UNIT Basis  Support Argentina;OPS Open Systems Operation Support VWdB MAN-LA;;f;;;;AMS SAP UNIT Basis  Support Argentina;AMS SAP UNIT Basis  Support Argentina;AMS SAP UNIT Basis  Support Argentina;Working;04/10/2019 13:58:30;04/10/2019 13:59:26;5
2480;IM71908438;Resolved;There are MAJOR alarm on VWARANUVPS104 HIGH AGGREGATE CPU UTILIZATION;04/10/2019 09:09:05;04/10/2019 13:59:25;;;VWARANUVPS104;CI51032723;SW Server Logical;HP-UX;VW do Brasil;;not relevant;;;Incident;04/10/2019 14:02:20;3;6;4;3;;;VW do Brasil;B-FIR-2;SysMgmt Tools;;OPS Open Systems Operation Support VWdB MAN-LA;0;OPS Open Systems Operation Support VWdB MAN-LA;;AMS SAP UNIT Basis  Support Argentina;OPS Open Systems Operation Support VWdB MAN-LA;;f;;;;AMS SAP UNIT Basis  Support Argentina;AMS SAP UNIT Basis  Support Argentina;;Resolved;04/10/2019 13:59:26;;1
2481;IM71909070;Closed;El stock que está en OT sin confirmar se encuentra disponible para la línea;04/10/2019 09:50:51;04/10/2019 10:13:23;04/10/2019 10:14:03;;VWA UNIT INHOUSE CIC (P-64);CI2368002;Application;Application Component;VW Argentina/64-Cordoba;1. Prod;Administration;;;Service Request;04/10/2019 10:16:14;2;8;4;2;;;;PC/ITP;E-mail;;OPS FIS Service Desk Cordoba;1;OPS FIS Service Desk Cordoba;OPS FIS Service Desk Cordoba;AMS SAP UNIT Inhouse WM Support Argentina;OPS FIS Service Desk Cordoba;;f;;;;AMS SAP UNIT Inhouse WM Support Argentina;OPS FIS Service Desk Cordoba;AMS SAP UNIT Inhouse WM Support Argentina;Transferred;04/10/2019 09:52:51;04/10/2019 10:02:05;1
2482;IM71909070;Closed;El stock que está en OT sin confirmar se encuentra disponible para la línea;04/10/2019 09:50:51;04/10/2019 10:13:23;04/10/2019 10:14:03;;VWA UNIT INHOUSE CIC (P-64);CI2368002;Application;Application Component;VW Argentina/64-Cordoba;1. Prod;Administration;;;Service Request;04/10/2019 10:16:14;2;8;4;2;;;;PC/ITP;E-mail;;OPS FIS Service Desk Cordoba;1;OPS FIS Service Desk Cordoba;OPS FIS Service Desk Cordoba;AMS SAP UNIT Inhouse WM Support Argentina;OPS FIS Service Desk Cordoba;;f;;;;AMS SAP UNIT Inhouse WM Support Argentina;AMS SAP UNIT Inhouse WM Support Argentina;AMS SAP UNIT Inhouse WM Support Argentina;Working;04/10/2019 10:02:05;04/10/2019 10:13:24;2
2483;IM71909070;Closed;El stock que está en OT sin confirmar se encuentra disponible para la línea;04/10/2019 09:50:51;04/10/2019 10:13:23;04/10/2019 10:14:03;;VWA UNIT INHOUSE CIC (P-64);CI2368002;Application;Application Component;VW Argentina/64-Cordoba;1. Prod;Administration;;;Service Request;04/10/2019 10:16:14;2;8;4;2;;;;PC/ITP;E-mail;;OPS FIS Service Desk Cordoba;1;OPS FIS Service Desk Cordoba;OPS FIS Service Desk Cordoba;AMS SAP UNIT Inhouse WM Support Argentina;OPS FIS Service Desk Cordoba;;f;;;;AMS SAP UNIT Inhouse WM Support Argentina;AMS SAP UNIT Inhouse WM Support Argentina;OPS FIS Service Desk Cordoba;Resolved;04/10/2019 10:13:24;04/10/2019 10:14:03;1
2484;IM71909301;Resolved;There are MAJOR alarm on VWARANUVPS104 HIGH AGGREGATE CPU UTILIZATION;04/10/2019 09:28:22;04/10/2019 13:43:28;;;VWARANUVPS104;CI51032723;SW Server Logical;HP-UX;VW do Brasil;;not relevant;;;Incident;04/10/2019 13:46:23;3;6;4;3;;;VW do Brasil;B-FIR-2;SysMgmt Tools;;OPS Open Systems Operation Support VWdB MAN-LA;0;OPS Open Systems Operation Support VWdB MAN-LA;;AMS SAP UNIT Basis  Support Argentina;OPS Open Systems Operation Support VWdB MAN-LA;;f;;;;AMS SAP Basis Support Argentina;OPS Open Systems Operation Support VWdB MAN-LA;AMS SAP Basis Support Argentina;Transferred;04/10/2019 11:30:39;04/10/2019 11:32:15;3
2485;IM71909301;Resolved;There are MAJOR alarm on VWARANUVPS104 HIGH AGGREGATE CPU UTILIZATION;04/10/2019 09:28:22;04/10/2019 13:43:28;;;VWARANUVPS104;CI51032723;SW Server Logical;HP-UX;VW do Brasil;;not relevant;;;Incident;04/10/2019 13:46:23;3;6;4;3;;;VW do Brasil;B-FIR-2;SysMgmt Tools;;OPS Open Systems Operation Support VWdB MAN-LA;0;OPS Open Systems Operation Support VWdB MAN-LA;;AMS SAP UNIT Basis  Support Argentina;OPS Open Systems Operation Support VWdB MAN-LA;;f;;;;AMS SAP Basis Support Argentina;AMS SAP Basis Support Argentina;AMS SAP UNIT Basis  Support Argentina;Working;04/10/2019 11:32:15;04/10/2019 13:43:03;4
2486;IM71909301;Resolved;There are MAJOR alarm on VWARANUVPS104 HIGH AGGREGATE CPU UTILIZATION;04/10/2019 09:28:22;04/10/2019 13:43:28;;;VWARANUVPS104;CI51032723;SW Server Logical;HP-UX;VW do Brasil;;not relevant;;;Incident;04/10/2019 13:46:23;3;6;4;3;;;VW do Brasil;B-FIR-2;SysMgmt Tools;;OPS Open Systems Operation Support VWdB MAN-LA;0;OPS Open Systems Operation Support VWdB MAN-LA;;AMS SAP UNIT Basis  Support Argentina;OPS Open Systems Operation Support VWdB MAN-LA;;f;;;;AMS SAP UNIT Basis  Support Argentina;AMS SAP Basis Support Argentina;AMS SAP UNIT Basis  Support Argentina;Transferred;04/10/2019 13:43:03;04/10/2019 13:43:10;4
2487;IM71909301;Resolved;There are MAJOR alarm on VWARANUVPS104 HIGH AGGREGATE CPU UTILIZATION;04/10/2019 09:28:22;04/10/2019 13:43:28;;;VWARANUVPS104;CI51032723;SW Server Logical;HP-UX;VW do Brasil;;not relevant;;;Incident;04/10/2019 13:46:23;3;6;4;3;;;VW do Brasil;B-FIR-2;SysMgmt Tools;;OPS Open Systems Operation Support VWdB MAN-LA;0;OPS Open Systems Operation Support VWdB MAN-LA;;AMS SAP UNIT Basis  Support Argentina;OPS Open Systems Operation Support VWdB MAN-LA;;f;;;;AMS SAP UNIT Basis  Support Argentina;AMS SAP UNIT Basis  Support Argentina;AMS SAP UNIT Basis  Support Argentina;Working;04/10/2019 13:43:10;04/10/2019 13:43:29;5
2488;IM71909301;Resolved;There are MAJOR alarm on VWARANUVPS104 HIGH AGGREGATE CPU UTILIZATION;04/10/2019 09:28:22;04/10/2019 13:43:28;;;VWARANUVPS104;CI51032723;SW Server Logical;HP-UX;VW do Brasil;;not relevant;;;Incident;04/10/2019 13:46:23;3;6;4;3;;;VW do Brasil;B-FIR-2;SysMgmt Tools;;OPS Open Systems Operation Support VWdB MAN-LA;0;OPS Open Systems Operation Support VWdB MAN-LA;;AMS SAP UNIT Basis  Support Argentina;OPS Open Systems Operation Support VWdB MAN-LA;;f;;;;AMS SAP UNIT Basis  Support Argentina;AMS SAP UNIT Basis  Support Argentina;;Resolved;04/10/2019 13:43:29;;1
2489;IM71909702;Wait on External;SAP FI (P-59) - Tipos de documentos C4 Y D4 - cambio owner de roles - ZRJ;04/10/2019 09:50:47;;;;SAP FI (P-59);CI2385775;Application;Application Instance;VW Argentina/59-Pacheco;1. Prod;Administration;;;Service Request;07/10/2019 00:04:11;2;8;4;2;;;CIP;I/O-AMS;E-mail;04/10/2019 06:00:00;OPS SD Service Desk Argentina;0;OPS SD Service Desk Argentina;;;OPS SAP Rights Support Argentina;;f;;;;OPS SAP Rights Support Argentina;OPS SD Service Desk Argentina;OPS SAP Rights Support Argentina;Transferred;04/10/2019 09:52:55;04/10/2019 10:41:08;1
2490;IM71909702;Wait on External;SAP FI (P-59) - Tipos de documentos C4 Y D4 - cambio owner de roles - ZRJ;04/10/2019 09:50:47;;;;SAP FI (P-59);CI2385775;Application;Application Instance;VW Argentina/59-Pacheco;1. Prod;Administration;;;Service Request;07/10/2019 00:04:11;2;8;4;2;;;CIP;I/O-AMS;E-mail;04/10/2019 06:00:00;OPS SD Service Desk Argentina;0;OPS SD Service Desk Argentina;;;OPS SAP Rights Support Argentina;;f;;;;OPS SAP Rights Support Argentina;OPS SAP Rights Support Argentina;OPS SAP Rights Support Argentina;Working;04/10/2019 10:41:08;07/10/2019 00:04:11;2
2491;IM71909702;Wait on External;SAP FI (P-59) - Tipos de documentos C4 Y D4 - cambio owner de roles - ZRJ;04/10/2019 09:50:47;;;;SAP FI (P-59);CI2385775;Application;Application Instance;VW Argentina/59-Pacheco;1. Prod;Administration;;;Service Request;07/10/2019 00:04:11;2;8;4;2;;;CIP;I/O-AMS;E-mail;04/10/2019 06:00:00;OPS SD Service Desk Argentina;0;OPS SD Service Desk Argentina;;;OPS SAP Rights Support Argentina;;f;;;;OPS SAP Rights Support Argentina;OPS SAP Rights Support Argentina;;Wait on External;07/10/2019 00:04:11;;1
2492;IM71910335;Wait on External;SAP FI (P-59) - REGRESS interfaz de retorno SAP-Regress -Verificar envio de archivos SRP.I38KXW.YYMMDDHHMM.txt;04/10/2019 10:51:50;;;;SAP FI (P-59);CI2385775;Application;Application Instance;VW Argentina/59-Pacheco;1. Prod;Data;;;Service Request;08/10/2019 09:32:37;2;8;4;2;;;CIP;I/O;E-mail;04/10/2019 10:00:00;AMS SAP Basis Support Argentina;0;OPS SD Service Desk Argentina;;;AMS ET2000 SD Support Argentina;;f;;;;AMS SAP Basis Support Argentina;OPS SD Service Desk Argentina;AMS SAP Basis Support Argentina;Transferred;04/10/2019 10:56:53;04/10/2019 11:05:15;1
2493;IM71910335;Wait on External;SAP FI (P-59) - REGRESS interfaz de retorno SAP-Regress -Verificar envio de archivos SRP.I38KXW.YYMMDDHHMM.txt;04/10/2019 10:51:50;;;;SAP FI (P-59);CI2385775;Application;Application Instance;VW Argentina/59-Pacheco;1. Prod;Data;;;Service Request;08/10/2019 09:32:37;2;8;4;2;;;CIP;I/O;E-mail;04/10/2019 10:00:00;AMS SAP Basis Support Argentina;0;OPS SD Service Desk Argentina;;;AMS ET2000 SD Support Argentina;;f;;;;AMS SAP Basis Support Argentina;AMS SAP Basis Support Argentina;AMS ET2000 Basis Support Argentina;Working;04/10/2019 11:05:15;04/10/2019 11:20:08;2
